content,title,address,roadaddress,latitude,longitude,score
음식점,남또리,제주특별자치도 제주시 애월읍 고내리 337,제주특별자치도 제주시 애월읍 애월해안로 384,33.472805,126.34944,4966
음식점,파시랑,제주특별자치도 서귀포시 서귀동 624-3,제주특별자치도 서귀포시 솔동산로 15 (서귀동),33.243404,126.56422,4944
음식점,카페헤밍웨이,제주특별자치도 제주시 한림읍 협재리 1416-1,제주특별자치도 제주시 한림읍 한림로 431,33.39981,126.247475,4941
음식점,카페이피엘,제주특별자치도 서귀포시 남원읍 위미리 3166-1 카페이피엘,제주특별자치도 서귀포시 남원읍 위미항구로 8 (위미리) 카페이피엘,33.2751086,126.6569573,4940
쇼핑,우생당,제주특별자치도 제주시 일도일동 1438,제주특별자치도 제주시 관덕로 42,33.5129944,126.5238266,4934
관광지,차귀도 자구내포구,제주특별자치도 제주시 한경면 고산리 3616-9,제주특별자치도 제주시 한경면 노을해안로 1161,33.30922,126.165474,4932
쇼핑,서쪽가게,제주특별자치도 제주시 한림읍 협재리 1751-6,제주특별자치도 제주시 한림읍 한림로 336,33.3933782,126.240665,4928
음식점,제스피,제주특별자치도 제주시 연동 273-34,제주특별자치도 제주시 신대로16길 44,33.487152,126.491486,4914
음식점,카페희상,제주특별자치도 서귀포시 표선면 표선리 441,제주특별자치도 서귀포시 표선면 표선동서로 324-18,33.322533,126.82287,4912
음식점,제주중문수제맥주,제주특별자치도 서귀포시 중문동 1884-6,제주특별자치도 서귀포시 천제연로 264 (중문동),33.25084,126.433205,4911
음식점,몬스터살롱,제주특별자치도 제주시 애월읍 곽지리 1669-1,제주특별자치도 제주시 애월읍 일주서로 6017,33.448254,126.30728,4910
음식점,누리해장국,제주특별자치도 제주시 봉개동 1819-3,제주특별자치도 제주시 번영로 485,33.4910712,126.5941095,4910
관광지,제주토종흑염소목장,제주특별자치도 서귀포시 남원읍 한남리 산 14,제주특별자치도 서귀포시 남원읍 자배오름로 74-274,33.3199487,126.6573829,4909
음식점,어림향,제주특별자치도 제주시 삼도1동 567-8,제주특별자치도 제주시 서사로24길 22,33.49855,126.51789,4900
음식점,명문사거리식당,제주특별자치도 서귀포시 표선면 가시리 1893-1,제주특별자치도 서귀포시 표선면 중산간동로 5218,33.35289,126.77083,4898
음식점,수망일기,제주특별자치도 서귀포시 남원읍 수망리 360-5,제주특별자치도 서귀포시 남원읍 남조로 593-2,33.3303661,126.712172,4896
음식점,제주돌창고,제주특별자치도 제주시 한경면 조수리 113-6,제주특별자치도 제주시 한경면 조수7길 8,33.3372623,126.2337582,4889
음식점,몬스테라 자구리,제주특별자치도 서귀포시 서귀동 65-12,제주특별자치도 서귀포시 소암로12번길 7,33.2443367,126.5672087,4885
관광지,농업회사법인(주)태반의땅제주,제주특별자치도 서귀포시 토평동 1276-3,제주특별자치도 서귀포시 토평로50번길 29,33.28441,126.57967,4870
쇼핑,큰손상회,제주특별자치도 제주시 구좌읍 행원리 1537-11,제주특별자치도 제주시 구좌읍 행원로1길 26-2,33.554242,126.8004857,4868
관광지,한남의숙터,제주특별자치도 서귀포시 대정읍 추사로,제주특별자치도 서귀포시 대정읍 추사로,33.251087,126.27711,4868
음식점,허벅식당,제주특별자치도 제주시 구좌읍 세화리 3645-4,제주특별자치도 제주시 구좌읍 세평항로 26,33.5255713,126.8544176,4866
관광지,썬플라워의원,제주특별자치도 제주시 한림읍 협재리 2838,제주특별자치도 제주시 한림읍 금능남로 127,33.3760556,126.2441268,4862
음식점,소곱에,제주특별자치도 제주시 구좌읍 월정리 565,제주특별자치도 제주시 구좌읍 월정3길 53-9,33.556187,126.79435,4862
음식점,마로니에 미니골프카페,제주특별자치도 서귀포시 남원읍 신례리 1601,제주특별자치도 서귀포시 남원읍 신례천로 158-8,33.299995,126.6297939,4862
관광지,문석이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 구좌읍 송당리,제주특별자치도 제주시 구좌읍 송당리,33.447876,126.79623,4860
음식점,진미명가식당,제주특별자치도 서귀포시 안덕면 사계리 2072,제주특별자치도 서귀포시 안덕면 사계남로 167,33.2283602,126.3076807,4859
관광지,용둠범목제계단길,제주특별자치도 제주시 추자면 영흥리,제주특별자치도 제주시 추자면 영흥리,33.956703,126.29697,4856
관광지,건강장수마을 산양리 농어촌체험마을,제주시 한경면 청수리 3256-3,제주시 한경면 중산간서로 3169,33.29395,126.23304,4856
관광지,옹포천,제주특별자치도 제주시 한림읍 옹포리 404,제주특별자치도 제주시 한림읍 한림로 563,33.40766,126.25742,4838
관광지,한모살 (표선백사장),제주특별자치도 제주시 표선면 표선리,제주특별자치도 제주시 표선면 표선리,33.328445,126.83669,4823
관광지,제주불교성지 순례길 절로 가는길 - 정진의 길,제주특별자치도 서귀포시 하원동 산 1-1,제주특별자치도 서귀포시 영실로 246 (하원동),33.3402,126.47921,4814
음식점,그릴데미그라스,제주특별자치도 서귀포시 법환동 1645-7,제주특별자치도 서귀포시 월드컵로 51,33.24442,126.510895,4805
음식점,하비마카롱,제주특별자치도 제주시 이도이동 387-8,제주특별자치도 제주시 연삼로 449,33.4981272,126.5383923,4800
음식점,모메든식당,제주특별자치도 서귀포시 하원동 1381-1,제주특별자치도 서귀포시 일주서로 508,33.2534214,126.4546635,4799
음식점,하얀성&더돈,제주특별자치도 제주시 애월읍 애월해안로 592,제주특별자치도 제주시 애월읍 애월해안로 592,33.478172,126.36698,4798
관광지,삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,제주특별자치도 제주시 삼양1동 1938-9,33.5294857,126.5894095,4796
음식점,"Untitled,2017",제주특별자치도 서귀포시 안덕면 서광리 산 24-11,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,4796
음식점,깜돈 흑돼지,제주특별자치도 제주시 삼무로3길 6,제주특별자치도 제주시 삼무로3길 6,33.490368,126.49532,4792
음식점,말이,제주특별자치도 제주시 구좌읍 세화리 3643-3,제주특별자치도 제주시 구좌읍 세화1길 40,33.52665,126.85567,4790
음식점,오르막가든,제주특별자치도 서귀포시 대포중앙로 12,제주특별자치도 서귀포시 대포중앙로 12,33.250298,126.43307,4780
음식점,문쏘,제주특별자치도 제주시 한림읍 옹포리 326-3,제주특별자치도 제주시 한림읍 한림상로 15-5,33.4056209,126.2566867,4776
음식점,섬마을청년회관,제주특별자치도 제주시 용담2동 626-8,제주특별자치도 제주시 용화로 58,33.5092567,126.5096828,4774
음식점,금보가든,제주특별자치도 제주시 조천읍 교래리 501,제주특별자치도 제주시 조천읍 비자림로 639,33.4276176,126.6665803,4754
음식점,바당지기,제주특별자치도 제주시 구좌읍 월정리 30,제주특별자치도 제주시 구좌읍 해맞이해안로 480,33.5547935,126.7980411,4747
음식점,만부정,제주특별자치도 제주시 연동 298-9,제주특별자치도 제주시 사장길 38,33.48196,126.49489,4746
음식점,파스쿠찌 도남점,제주특별자치도 제주시 도남동 277,제주특별자치도 제주시 연북로 444,33.48046,126.52924,4744
관광지,화북환해장성,제주특별자치도 제주시 화북동,제주특별자치도 제주시 화북동,33.520233,126.56553,4736
음식점,행복한국수집,제주특별자치도 제주시 연동 303-29 1층 행복한 국수집,제주특별자치도 제주시 신대로15길 2,33.48658,126.4971029,4733
관광지,이달봉,제주특별자치도 제주시 애월읍 봉성리 산 71-1,제주특별자치도 제주시 애월읍 봉성리 산 71-1,33.363815,126.347466,4732
음식점,강해일횟집,제주특별자치도 서귀포시 표선면 표선리 40-31,제주특별자치도 서귀포시 표선면 표선당포로 14,33.325714,126.84444,4723
음식점,데미안,제주특별자치도 제주시 한경면 조수리 1621,제주특별자치도 제주시 한경면 고조로 492-15,33.32901,126.221903,4719
음식점,어전횟집,제주특별자치도 서귀포시 대정읍 하모리 2138-1,제주특별자치도 서귀포시 대정읍 최남단해안로 31,33.21762,126.25256,4715
음식점,카페스노우빈,제주특별자치도 제주시 조천읍 교래리 579,제주특별자치도 제주시 조천읍 비자림로 702-41,33.4276176,126.6665803,4714
관광지,금붕사,제주특별자치도 제주시 구좌읍 하도리 994,제주특별자치도 제주시 구좌읍 일주동로 3618-1,33.5011847,126.8887876,4714
음식점,물회영해초영,제주특별자치도 제주시 우도면 연평리 1735,제주 제주시 우도면 우도해안길 46,33.492577,126.95351,4713
음식점,빠라빠빵,제주특별자치도 제주시 용담3동 2371,제주특별자치도 제주시 서해안로 472-2,33.518814,126.48972,4713
쇼핑,얼리스프링플라워,제주특별자치도 제주시 이도2동 2029-5,제주특별자치도 제주시 구남동2길 45-12,33.4875778,126.5345648,4710
음식점,하몽인제주,"제주특별자치도 제주시 한림읍 금능리 1474-11 ,1층",제주특별자치도 제주시 한림읍 한림로 242,33.387806,126.23325,4707
음식점,제주한치빵 우도점,제주특별자치도 제주시 우도면 연평리 1200-7 제주한치빵 우도점,제주특별자치도 제주시 우도면 우도해안길 802 (연평리) 제주한치빵 우도점,33.5141345,126.9571109,4704
관광지,제주도공방노꼬메,제주특별자치도 제주시 건입동 1043-2,제주특별자치도 제주시 동문로21길 19-2,33.5157071,126.5368837,4700
음식점,대기정,제주특별자치도 서귀포시 대포동 1787,제주특별자치도 서귀포시 이어도로 41,33.24031,126.428665,4697
음식점,한우네백년해장국,제주특별자치도 제주시 신산로 6,제주특별자치도 제주시 신산로 6,33.512726,126.53173,4691
음식점,제주담,제주특별자치도 제주시 구좌읍 송당리 2250-2,제주특별자치도 제주시 구좌읍 비자림로 1575,33.4509119,126.7677935,4682
관광지,반석탕,제주특별자치도 제주시 삼도2동 809-1,제주특별자치도 제주시 남성로 158-6,33.5088216,126.521984,4680
음식점,텐피자,제주특별자치도 서귀포시 대정읍 상모리 85,제주특별자치도 서귀포시 대정읍 형제해안로 268,33.21091,126.29192,4673
음식점,마중물삼계탕,제주특별자치도 제주시 서사로 62-3,제주특별자치도 제주시 서사로 62-3,33.506916,126.51998,4652
음식점,인디언키친,제주특별자치도 제주시 애월읍 상가리 2059-1,제주특별자치도 제주시 애월읍 애원로 191,33.4504215,126.3307884,4648
음식점,Jeju in aA카페,제주특별자치도 제주시 구좌읍 한동리 8-8,제주특별자치도 제주시 구좌읍 계룡길 26-20,33.5383891,126.8365839,4648
관광지,서귀본향당,제주특별자치도 서귀포시 서귀동 534-2,제주특별자치도 서귀포시 이중섭로 23-11,33.2461676,126.5648386,4642
음식점,서문뒷고기,제주특별자치도 제주시 삼도이동 821-2,제주특별자치도 제주시 중앙로14길 40-2,33.5107686,126.5204355,4638
음식점,바다어사또,제주특별자치도 제주시 조천읍 함덕리 1252-43,제주특별자치도 제주시 조천읍 조함해안로 478,33.543064,126.66409,4633
음식점,재복헌훠궈,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,4632
음식점,보틀앤볼,제주특별자치도 서귀포시 서홍동 445-15,제주특별자치도 서귀포시 일주동로 8712-2,33.2639577,126.5507293,4632
관광지,마라도관광쉼터,제주특별자치도 서귀포시 대정읍 가파리 583-9,제주특별자치도 서귀포시 대정읍 마라로 139,33.114143,126.268616,4627
음식점,우도아름다운소풍,제주특별자치도 제주시 우도면 연평리 988-1,제주특별자치도 제주시 우도면 우도해안길 446,33.51474,126.94959,4626
음식점,중화요리 사해방,제주특별자치도 서귀포시 중문동 1891-7,제주특별자치도 서귀포시 천제연로 263,33.2515411,126.4327965,4626
쇼핑,에브리바디빈티지,제주특별자치도 제주시 이도1동 1493-1,제주특별자치도 제주시 관덕로8길 31,33.5105024,126.5234417,4624
쇼핑,모이소,제주특별자치도 제주시 연동 262-51,제주특별자치도 제주시 신광로8길 14,33.4871077,126.4886002,4618
음식점,광평도새기촌 본점,제주특별자치도 제주시 애월읍 구엄리 667-11,제주특별자치도 제주시 애월읍 구엄동3길 64,33.4817696,126.3811052,4613
음식점,생이소리,제주특별자치도 제주시 봉개동 234-32,제주특별자치도 제주시 명림로 231,33.466843,126.6114,4612
음식점,청해원,제주특별자치도 제주시 노형동 944-19,제주특별자치도 제주시 원노형남1길 44,33.4838204,126.4851476,4606
음식점,삼원정,제주특별자치도 서귀포시 색달동 2285-7,제주특별자치도 서귀포시 색달중앙로 44,33.2814107,126.4111118,4598
관광지,신엄포구,제주특별자치도 제주시 애월읍 신엄리,제주특별자치도 제주시 애월읍 애월해안로,33.4729053,126.3502475,4594
음식점,피자아일랜드,제주특별자치도 서귀포시 성산읍 온평리 1069-1,제주특별자치도 서귀포시 성산읍 환해장성로 513,33.499622,126.53119,4592
관광지,삼화포구,제주특별자치도 제주시 삼양일동 1775,제주특별자치도 제주시 서흘1길 26,33.5287466,126.5891889,4590
음식점,루스트플레이스 노형점,제주특별자치도 제주시 노형동 2586-4,제주특별자치도 제주시 수덕로 79,33.48387,126.469925,4589
음식점,그옛맛,제주특별자치도 제주시 삼도1동 567-10,제주특별자치도 제주시 서사로24길 12,33.498505,126.51864,4586
음식점,해오름정육식당,제주특별자치도 서귀포시 표선면 표선리 600-2,제주특별자치도 서귀포시 표선면 표선중앙로 77,33.326397,126.83265,4573
음식점,용림식당,제주특별자치도 서귀포시 안덕면 사계리 2032-24,제주특별자치도 서귀포시 안덕면 사계남로 170-1,33.2284388,126.3080954,4567
음식점,루스트플레이스 서귀포점,제주특별자치도 서귀포시 강정동 163,제주특별자치도 서귀포시 신서로48번길 22,33.25358,126.507355,4565
음식점,타무라,제주특별자치도 제주시 조천읍 대흘리 1665-2,제주특별자치도 제주시 조천읍 중산간동로 670,33.4988637,126.6569134,4561
관광지,연대포구,제주특별자치도 제주시 외도2동,제주특별자치도 제주시 외도2동,33.49362,126.43473,4560
관광지,"과오름(큰오름, 샛오름, 말젯오름)",제주특별자치도 제주시 애월읍 곽지리 산 1,제주특별자치도 제주시 애월읍 곽지리 산 1,33.44657762,126.3238801,4558
음식점,블루사이공,제주특별자치도 제주시 애월읍 상귀리 769,제주특별자치도 제주시 애월읍 중산간서로 6333,33.4571368,126.407921,4547
관광지,김택화미술관,제주특별자치도 제주시 조천읍 신흥리 227-5,제주특별자치도 제주시 조천읍 신흥로 1,33.5447774,126.650164,4542
쇼핑,본,제주특별자치도 제주시 연동 272-1,제주특별자치도 제주시 신광로 27,33.48969,126.49037,4538
음식점,블리케이크,제주특별자치도 제주시 아라2동 3002-12,제주특별자치도 제주시 신설로6길 8 1층,33.476097,126.5543,4538
음식점,쁠랑뜨,제주특별자치도 제주시 노형동 288-25,제주특별자치도 제주시 1100로 2977-15,33.4528157,126.4854998,4536
음식점,영림흑돼지가든,제주특별자치도 제주시 한림읍 대림리 1803,제주특별자치도 제주시 한림읍 한수풀로 30,33.4177892,126.266104,4528
음식점,늘예솔,제주특별자치도 서귀포시 성산읍 신풍리 73-1,제주특별자치도 서귀포시 성산읍 일주동로 5335,33.3628276,126.8657009,4528
관광지,다빈치뮤지엄,제주특별자치도 서귀포시 안덕면 상천리 837,제주특별자치도 서귀포시 안덕면 산록남로 788,33.319107,126.38509,4525
음식점,테이크파이브재즈클럽,제주특별자치도 제주시 한림읍 금능리 1801-3,제주특별자치도 제주시 한림읍 한림로 158,33.3857263,126.2249037,4522
관광지,북촌리 4.3길,제주특별자치도 제주시 조천읍 북촌리 1599,제주특별자치도 제주시 조천읍 북촌3길 3,33.5459875,126.6887641,4515
음식점,카페갤러리,제주특별자치도 제주시 조천읍 교래리 188-3,제주특별자치도 제주시 조천읍 남조로 1717-24,33.42215,126.6753634,4514
관광지,정주항,제주특별자치도 제주시 조천읍 함덕리,제주특별자치도 제주시 조천읍 함덕리,33.531406,126.66637,4493
음식점,그리다앤쿡,"제주특별자치도 제주시 이도2동 1185-14 , 2층",제주특별자치도 제주시 신성로 111,33.497475,126.530716,4490
관광지,멍멍플레이스,제주특별자치도 제주시 애월읍 소길리 952-2,제주특별자치도 제주시 애월읍 소길남길 244-5,33.4160695,126.3794271,4484
음식점,베이크샵스니프,제주특별자치도 서귀포시 서호동 1476-1,제주특별자치도 서귀포시 신서귀로 32,33.2517399,126.5111166,4482
음식점,몬떼마레,제주특별자치도 서귀포시 안덕면 사계리 1637-2 루시드엠빌딩,제주특별자치도 서귀포시 안덕면 사계북로 120 루시드엠빌딩,33.2368522,126.3005544,4481
관광지,궁대오름(궁대악),제주특별자치도 서귀포시 성산읍 수산리 4711-1,제주특별자치도 서귀포시 성산읍 금백조로 446,33.4405616,126.8220889,4480
음식점,알라스카인제주,제주특별자치도 제주시 조천읍 신북로 572,제주특별자치도 제주시 조천읍 신북로 572,33.5401,126.67042,4479
음식점,넘버 138,제주특별자치도 서귀포시 하효동 996-1,제주특별자치도 서귀포시 쇠소깍로 138,33.25168,126.62265,4477
음식점,청운식당,제주특별자치도 서귀포시 성산읍 성산리 192-2,제주특별자치도 서귀포시 성산읍 일출로 285,33.463055,126.9349,4474
음식점,빨간집,제주특별자치도 제주시 이도2동 1179-9,제주특별자치도 제주시 광양13길 7,33.4987626,126.5309037,4460
관광지,성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,제주특별자치도 서귀포시 성산면 성산리 171-9,33.462696,126.931915,4460
음식점,전망대횟집,제주특별자치도 제주시 한림읍 한수리 914-9,제주특별자치도 제주시 한림읍 한림해안로 229-14,33.4230661,126.2610331,4457
음식점,저스트쉬림프,제주특별자치도 제주시 애월읍 하귀1리 391-6,제주특별자치도 제주시 애월읍 하귀10길 49-1,33.489346,126.41041,4455
관광지,태흥포구,제주특별자치도 서귀포시 남원읍 태흥리,제주특별자치도 서귀포시 남원읍 태흥리,33.2868,126.75014,4450
음식점,올댓제주,제주특별자치도 제주시 건입동 1319-26 2층,제주특별자치도 제주시 중앙로1길 33 2층,33.5162354,126.5284396,4449
음식점,탭하우스더코너,제주특별자치도 제주시 노형동 1295-16,제주특별자치도 제주시 도령로 27,33.4877957,126.4818957,4448
관광지,신양포구,제주특별자치도 서귀포시 성산읍 고성리,제주특별자치도 서귀포시 성산읍 고성리,33.444576,126.9095,4446
음식점,고메아일랜드,제주특별자치도 제주시 도남동 663-9,제주특별자치도 제주시 청사로 85,33.490288,126.5278,4445
음식점,카페앤드효은양갱,서귀포시 안덕면 덕수리 662-2,서귀포시 안덕면 덕수회관로 14,33.25186,126.314644,4443
음식점,어멍,제주특별자치도 제주시 조천읍 함덕리 274 대명리조트 B동 1층,제주특별자치도 제주시 조천읍 신북로 577대명리조트 B동 1층,33.541286,126.671486,4442
음식점,복단지식당,제주특별자치도 제주시 한림읍 한림리 1314-84,제주특별자치도 제주시 한림읍 한림북동길 26,33.4174046,126.2640024,4432
쇼핑,(주)메이드인제주,제주특별자치도 제주시 조천읍 대흘리 1148-6,제주특별자치도 제주시 조천읍 중산간동로 804-16,33.4918364,126.6680718,4424
음식점,COOK FATHER(쿡파더),제주특별자치도 제주시 구좌읍 종달리 563,제주특별자치도 제주시 구좌읍 종달로1길 117,33.49626,126.90774,4423
음식점,더꽃돈,제주특별자치도 제주시 한림읍 협재리 1781-1,제주특별자치도 제주시 한림읍 한림로 366,33.39537,126.2426047,4421
음식점,문화통닭,제주특별자치도 서귀포시 성산읍 고성리 1195-7,제주특별자치도 서귀포시 성산읍 고성오조로 81,33.450886,126.91441,4421
쇼핑,탐라동주,제주특별자치도 서귀포시 중문동 2700,제주특별자치도 서귀포시 중문관광로 224,33.2412921,126.424492,4419
음식점,뜰향기,제주특별자치도 제주시 조천읍 와흘리 122-3,제주특별자치도 제주시 조천읍 남조로 2326,33.499622,126.53119,4412
음식점,준반점,제주특별자치도 제주시 조천읍 함덕리 1004-29,제주특별자치도 제주시 조천읍 조함해안로 528,33.54249,126.669304,4410
음식점,섭지향,제주특별자치도 서귀포시 표선면 표선리 1007-2,제주특별자치도 서귀포시 표선면 표선동서로 195,33.3216034,126.8304589,4406
음식점,마므레,제주특별자치도 서귀포시 남원읍 남원리 2419-13,제주특별자치도 서귀포시 남원읍 태위로 456,33.27468,126.69596,4403
쇼핑,수풀,제주특별자치도 제주시 한림읍 대림리 1803-6 2층,제주특별자치도 제주시 한림읍 한수풀로 36 2층,33.4178654,126.2667152,4402
관광지,노꼬메족은오름 (小鹿古山),제주특별자치도 제주시 애월읍 유수암리 산 138,제주특별자치도 제주시 애월읍 유수암리 산 138,33.394047,126.417694,4400
쇼핑,게른,제주특별자치도 서귀포시 서귀동 323-19 ,제주특별자치도 서귀포시 중정로 1 ,33.2476943,126.5566855,4400
음식점,흑돈향,제주특별자치도 서귀포시 호근동 1567-4,제주특별자치도 서귀포시 태평로 58,33.261337,126.533264,4393
음식점,텍시아,제주특별자치도 제주시 구좌읍 평대리 1958-4,제주특별자치도 제주시 구좌읍 평대2길 39-28,33.5355,126.838974,4391
음식점,다해복국,제주특별자치도 제주시 문송1길 17 (연동),제주특별자치도 제주시 문송1길 17 (연동),33.488197,126.49919,4390
음식점,판포분식,제주특별자치도 제주시 한경면 판포리 2947-5,제주특별자치도 제주시 한경면 판포1길 44-1,33.363693,126.19619,4383
음식점,빌라드아토,제주특별자치도 서귀포시 서귀동 551-3,제주특별자치도 서귀포시 태평로 413,33.244972,126.56462,4383
음식점,꽁순이네,제주특별자치도 제주시 애월읍 상가리 1980-2,제주특별자치도 제주시 애월읍 중산간서로 5642,33.446922,126.3388,4381
음식점,파도소리해녀촌,제주특별자치도 제주시 우도면 연평리 874-2,제주 제주시 우도면 우도해안길 510,33.519768,126.94891,4379
음식점,바람카페,제주특별자치도 제주시 아라1동 371-20,제주특별자치도 제주시 516로 3041-15,33.446735,126.554665,4378
음식점,중문자연산횟집,제주특별자치도 서귀포시 중문동 2107-1,제주특별자치도 서귀포시 중문로 11,33.25296,126.423386,4375
관광지,뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504 ,제주특별자치도 서귀포시 성산읍 수산리 4504,33.43110792,126.8272555,4375
음식점,아시안 푸드 스트리트,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,4373
쇼핑,한복담,제주특별자치도 제주시 연동 272-33,제주특별자치도 제주시 신대로12길 51,33.4885493,126.4911887,4370
음식점,흑염소마루,제주특별자치도 서귀포시 남원읍 남원리 116-14,제주특별자치도 서귀포시 남원읍 태위로663번길 1-1,33.27901,126.71733,4370
음식점,동그라미식육식당(돈델리),제주특별자치도 서귀포시 회수동 277-4,제주특별자치도 서귀포시 1100로 217,33.2663765,126.4459258,4368
음식점,감나무집,제주특별자치도 제주시 오라일동 1074,제주특별자치도 제주시 오남로 12,33.4941877,126.5195932,4364
음식점,어머니몸국,제주특별자치도 제주시 조천읍 조천리 2360-2,제주특별자치도 제주시 조천읍 신북로 245,33.5373793,126.6384937,4360
음식점,떡하니,제주특별자치도 제주시 구좌읍 행원리 734,제주특별자치도 제주시 구좌읍 행원로9길 9-5,33.553783,126.80789,4346
음식점,1950하우스,제주특별자치도 제주시 애월읍 유수암리 1023,제주특별자치도 제주시 애월읍 평화로 2369,33.424908,126.409386,4344
관광지,걸서악오름,제주특별자치도 서귀포시 남원읍 하례리 산 124,제주특별자치도 서귀포시 남원읍 하례로 393-1,33.28219766,126.6198354,4344
관광지,별도포구,제주특별자치도 제주시 화북1동 4269-12,제주특별자치도 제주시 화북1동 4269-12,33.52501,126.564995,4343
음식점,마틸다,제주특별자치도 제주시 애월읍 고내리 841,제주특별자치도 제주시 애월읍 고내1길 33,33.4656309,126.3342881,4343
관광지,천주교 순례길 - 신축화해길,제주특별자치도 제주시 삼도2동 114,제주특별자치도 제주시 관덕로8길 14,33.51162,126.523155,4342
쇼핑,삼다농수산,제주특별자치도 제주시 용담2동 1590-3,제주특별자치도 제주시 용문로 4,33.50521,126.496796,4340
음식점,달테이블,제주특별자치도 제주시 노형동 3785-1,제주특별자치도 제주시 노형8길 22,33.483097,126.477234,4333
음식점,문어빵굽는 문빵9 서귀포올레시장,제주특별자치도 서귀포시 서귀동 277-1,제주특별자치도 서귀포시 중앙로62번길 18,33.2501708,126.5636786,4333
음식점,해품,제주특별자치도 제주시 애월읍 애월리 2467,제주특별자치도 제주시 애월읍 애월로 11,33.4600513,126.3113009,4330
음식점,에릭스에스프레소 카페,제주특별자치도 제주시 구좌읍 세화리 1397-6,제주특별자치도 제주시 구좌읍 구좌로 77,33.5214016,126.8589323,4327
음식점,자매국수 본점,제주특별자치도 제주시 삼도이동 1167-1,제주특별자치도 제주시 탑동로11길 6,33.5168201,126.5169905,4326
음식점,시즌박스,제주특별자치도 서귀포시 남원읍 위미리 1884-4,제주특별자치도 서귀포시 남원읍 태위로 154,33.274986,126.66403,4324
음식점,장승포식당,제주특별자치도 서귀포시 성산읍 고성리 298-11,제주특별자치도 서귀포시 성산읍 동류암로 32,33.449215,126.91693,4323
음식점,연정식당,제주특별자치도 제주시 연동 256,제주특별자치도 제주시 신광로10길 29,33.483772,126.486824,4307
음식점,뚱보조개　,제주특별자치도 제주시 이도이동 1188-10,제주특별자치도 제주시 서광로28길 53,33.4969683,126.5297525,4305
음식점,수다뜰,제주특별자치도 제주시 구좌읍 종달리 2566-1,제주특별자치도 제주시 구좌읍 용눈이오름로 8,33.491867,126.89316,4305
음식점,부엌인세화,제주특별자치도 제주시 구좌읍 세화리 1477-15,제주특별자치도 제주시 구좌읍 해맞이해안로 1460,33.52435,126.8614,4304
음식점,다미진,제주특별자치도 서귀포시 표선면 표선리 40-51,제주특별자치도 서귀포시 표선면 민속해안로 578-1,33.325073,126.84412,4304
음식점,감산우리가든,제주특별자치도 서귀포시 안덕면 감산리 1498-2,제주특별자치도 서귀포시 안덕면 일주서로 1558,33.2572031,126.350013,4298
음식점,겐짱야,제주특별자치도 제주시 노형동 2574-2,제주특별자치도 제주시 월광로 140,33.4909622,126.4730345,4296
음식점,라포레사려니,제주시 조천읍 교래리 554,제주시 조천읍 비자림로 685-3,33.43689,126.67991,4289
음식점,승범이네집,제주특별자치도 제주시 월랑로 56-1 (노형동),제주특별자치도 제주시 월랑로 56-1 (노형동),33.490337,126.47486,4287
관광지,칠머리길,제주특별자치도 제주시 건입동 956-16,제주특별자치도 제주시 칠머리길 1,33.5170679,126.5359943,4286
음식점,카페하물,제주특별자치도 제주시 애월읍 애월리 1819-28,제주특별자치도 제주시 애월읍 애월해안로 58,33.4671226,126.3206286,4282
음식점,춘심이네 본점,제주특별자치도 서귀포시 안덕면 창천리 160-3,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,33.2647393,126.3705871,4276
음식점,동방양꼬치구이,제주특별자치도 서귀포시 명동로 14,제주특별자치도 서귀포시 명동로 14,33.246956,126.56347,4276
음식점,푸주옥도남점,제주특별자치도 제주시 도남동 74,제주특별자치도 제주시 독짓골4길 4,33.491863,126.53,4272
음식점,선미식당,제주특별자치도 서귀포시 성산읍 성산리 189,제주특별자치도 서귀포시 성산읍 일출로 281,33.462708,126.934715,4270
음식점,카페숑,제주특별자치도 서귀포시 남원읍 신례리 27-6,제주특별자치도 서귀포시 남원읍 공천포로 91,33.266415,126.64283,4269
음식점,디 아일렛 라운지,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,4267
관광지,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,제주특별자치도 제주시 애월읍 하귀리,33.4622313,126.4171977,4258
음식점,카페루나,제주특별자치도 서귀포시 안덕면 화순리 1690,제주특별자치도 서귀포시 안덕면 화순서동로 57-3,33.25606,126.3349,4256
관광지,롯데호텔 브이스파,제주특별자치도 서귀포시 색달동 2812-4,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",33.2484577,126.4105487,4255
음식점,베이비카페 어놀,제주특별자치도 제주시 이도이동 1982-4,제주특별자치도 제주시 남광로2길 49-27 (이도이동),33.490223,126.54263,4250
